Specimen properties : Specimen label,"DIC_S1"
General : End Time,"Tuesday, February 23, 2016 2:33:57 PM"
Specimen properties : Thickness,"0.92000",mm
Specimen properties : Width,"10.10000",mm
Test : Test Rate,"1.00000",mm/min
Modulus (Chord 0.001 mm/mm - 0.003 mm/mm) : Modulus (Chord 0.001 mm/mm - 0.003 mm/mm),,GPa

Time,Extension,Load,Tensile strain (Extensometer),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
"98.20000","1.63538","2081.13013","-0.00002","223.97009"
"98.30000","1.63707","2082.95020","-0.00005","224.16597"
"98.40000","1.63877","2084.91846","-0.00011","224.37779"
"98.50000","1.64041","2087.04590","-0.00012","224.60675"
"98.60000","1.64203","2088.50903","-0.00004","224.76422"
"98.70000","1.64372","2090.76416","0.00008","225.00691"
"98.80000","1.64544","2092.47363","0.00015","225.19089"
"98.90000","1.64711","2094.13672","0.00013","225.36986"
"99.00000","1.64871","2096.51489","0.00003","225.62579"
"99.10000","1.65037","2098.15820","-0.00011","225.80266"
"99.20000","1.65208","2100.60596","-0.00014","226.06607"
"99.30000","1.65378","2102.63623","-0.00001","226.28458"
"99.40000","1.65539","2104.07275","0.00009","226.43918"
"99.50000","1.65702","2105.97583","0.00035","226.64398"
"99.60000","1.65875","2108.11938","0.00042","226.87466"
"99.70000","1.66045","2110.26904","0.00033","227.10602"
"99.80000","1.66209","2111.79663","0.00019","227.27042"
"99.90000","1.66369","2114.16284","0.00015","227.52507"
"100.00000","1.66540","2115.62793","0.00006","227.68274"
"100.10000","1.66710","2117.97559","0.00008","227.93539"
"100.20000","1.66878","2119.70972","0.00006","228.12201"
"100.30000","1.67038","2121.30884","0.00021","228.29411"
"100.40000","1.67205","2123.84033","0.00031","228.56654"
"100.50000","1.67376","2125.89185","0.00032","228.78734"
"100.60000","1.67542","2127.52881","0.00024","228.96350"
"100.70000","1.67708","2129.88696","-0.00001","229.21729"
"100.80000","1.67870","2131.36206","-0.00018","229.37604"
"100.90000","1.68040","2133.50342","-0.00028","229.60649"
"101.00000","1.68208","2135.03027","-0.00017","229.77080"
"101.10000","1.68374","2137.49731","0.00005","230.03630"
"101.20000","1.68540","2139.24658","0.00030","230.22456"
"101.30000","1.68705","2141.43311","0.00044","230.45987"
"101.40000","1.68873","2143.31763","0.00035","230.66269"
"101.50000","1.69042","2145.34253","0.00017","230.88060"
"101.60000","1.69211","2147.45410","-0.00006","231.10785"
"101.70000","1.69372","2149.19897","-0.00023","231.29564"
"101.80000","1.69539","2151.29468","-0.00031","231.52116"
"101.90000","1.69708","2153.05811","-0.00015","231.71095"
"102.00000","1.69879","2155.44141","0.00013","231.96744"
"102.10000","1.70040","2157.34351","0.00035","232.17215"
"102.20000","1.70204","2158.87695","0.00042","232.33717"
"102.30000","1.70375","2160.61133","0.00028","232.52382"
"102.40000","1.70544","2162.36963","0.00003","232.71306"
"102.50000","1.70711","2164.50317","-0.00015","232.94266"
"102.60000","1.70870","2166.61572","-0.00024","233.17001"
"102.70000","1.71039","2168.28271","-0.00022","233.34941"
"102.80000","1.71211","2170.57690","-0.00002","233.59631"
"102.90000","1.71379","2172.31128","0.00026","233.78296"
"103.00000","1.71538","2174.16504","0.00043","233.98247"
"103.10000","1.71702","2175.80786","0.00036","234.15927"
"103.20000","1.71875","2178.31128","0.00016","234.42868"
"103.30000","1.72043","2180.34473","-0.00013","234.64752"
"103.40000","1.72208","2182.27026","-0.00023","234.85475"
"103.50000","1.72368","2183.74316","-0.00014","235.01326"
"103.60000","1.72540","2185.85645","0.00002","235.24069"
"103.70000","1.72711","2187.93848","0.00017","235.46475"
"103.80000","1.72875","2189.84253","0.00034","235.66966"
"103.90000","1.73036","2191.56763","0.00044","235.85533"
"104.00000","1.73204","2193.41211","0.00008","236.05383"
"104.10000","1.73376","2195.46387","-0.00020","236.27463"
"104.20000","1.73542","2197.35815","-0.00025","236.47850"
"104.30000","1.73709","2199.42261","-0.00030","236.70067"
"104.40000","1.73872","2200.98242","-0.00013","236.86855"
"104.50000","1.74041","2203.41113","0.00010","237.12991"
"104.60000","1.74209","2205.45068","0.00023","237.34941"
"104.70000","1.74376","2207.03906","0.00033","237.52036"
"104.80000","1.74539","2209.02319","0.00020","237.73389"
"104.90000","1.74705","2210.97681","0.00003","237.94412"
"105.00000","1.74874","2213.38037","-0.00011","238.20280"
"105.10000","1.75043","2215.02734","-0.00014","238.38005"
"105.20000","1.75211","2216.75610","-0.00005","238.56610"
"105.30000","1.75370","2218.70605","0.00009","238.77594"
"105.40000","1.75539","2220.62915","0.00021","238.98291"
"105.50000","1.75707","2222.65820","0.00028","239.20128"
"105.60000","1.75878","2224.67554","0.00019","239.41838"
"105.70000","1.76038","2226.53027","-0.00008","239.61798"
"105.80000","1.76203","2228.88647","-0.00031","239.87155"
"105.90000","1.76374","2230.48535","-0.00039","240.04362"
"106.00000","1.76544","2232.18384","-0.00028","240.22643"
"106.10000","1.76711","2234.50659","-0.00008","240.47639"
"106.20000","1.76869","2236.52979","0.00027","240.69412"
"106.30000","1.77038","2238.21143","0.00051","240.87511"
"106.40000","1.77211","2240.33301","0.00056","241.10342"
"106.50000","1.77378","2242.64648","0.00031","241.35240"
"106.60000","1.77536","2244.43506","0.00005","241.54489"
"106.70000","1.77704","2246.04370","-0.00012","241.71800"
"106.80000","1.77877","2248.23730","-0.00014","241.95409"
"106.90000","1.78045","2250.24536","-0.00017","242.17020"
"107.00000","1.78209","2252.08252","-0.00002","242.36790"
"107.10000","1.78368","2253.76489","0.00016","242.54897"
"107.20000","1.78543","2256.44092","0.00020","242.83696"
"107.30000","1.78712","2258.42407","0.00015","243.05038"
"107.40000","1.78877","2260.12134","-0.00003","243.23303"
"107.50000","1.79037","2261.98877","-0.00021","243.43401"
"107.60000","1.79207","2263.93896","-0.00028","243.64389"
"107.70000","1.79378","2266.07666","-0.00015","243.87395"
"107.80000","1.79542","2267.94727","0.00005","244.07526"
"107.90000","1.79707","2270.13794","0.00028","244.31102"
"108.00000","1.79870","2271.77393","0.00033","244.48708"
"108.10000","1.80041","2273.73120","0.00022","244.69772"
"108.20000","1.80207","2275.72314","-0.00001","244.91209"
"108.30000","1.80376","2277.69189","-0.00021","245.12398"
"108.40000","1.80538","2279.56812","-0.00026","245.32588"
"108.50000","1.80706","2281.61084","-0.00017","245.54573"
"108.60000","1.80873","2283.63037","-0.00005","245.76306"
"108.70000","1.81041","2285.79810","0.00011","245.99635"
"108.80000","1.81210","2287.88867","0.00024","246.22134"
"108.90000","1.81370","2289.61572","0.00028","246.40721"
"109.00000","1.81540","2291.52148","0.00016","246.61230"
"109.10000","1.81709","2293.40503","-0.00002","246.81502"
"109.20000","1.81878","2295.53442","-0.00019","247.04417"
"109.30000","1.82038","2297.50684","-0.00033","247.25644"
"109.40000","1.82204","2299.51221","-0.00028","247.47226"
"109.50000","1.82374","2301.19873","-0.00012","247.65376"
"109.60000","1.82544","2303.31567","0.00008","247.88159"
"109.70000","1.82710","2305.41064","0.00030","248.10704"
"109.80000","1.82869","2307.27563","0.00038","248.30775"
"109.90000","1.83040","2309.32471","0.00018","248.52827"
"110.00000","1.83212","2311.36450","-0.00011","248.74780"
"110.10000","1.83378","2313.52759","-0.00022","248.98059"
"110.20000","1.83535","2315.07324","-0.00023","249.14693"
"110.30000","1.83704","2317.16992","-0.00007","249.37257"
"110.40000","1.83876","2319.17432","0.00018","249.58829"
"110.50000","1.84044","2321.11108","0.00033","249.79672"
"110.60000","1.84207","2322.92749","0.00037","249.99220"
"110.70000","1.84368","2325.01782","0.00030","250.21716"
"110.80000","1.84542","2326.75830","0.00011","250.40446"
"110.90000","1.84711","2329.06348","-0.00003","250.65256"
"111.00000","1.84874","2330.84131","-0.00014","250.84389"
"111.10000","1.85035","2332.76440","-0.00005","251.05084"
"111.20000","1.85207","2334.76611","0.00006","251.26627"
"111.30000","1.85376","2336.96338","0.00019","251.50273"
"111.40000","1.85543","2338.90332","0.00022","251.71152"
"111.50000","1.85707","2341.35864","0.00027","251.97575"
"111.60000","1.85873","2343.15381","0.00016","252.16895"
"111.70000","1.86043","2345.36719","0.00002","252.40715"
"111.80000","1.86210","2347.89111","-0.00010","252.67877"
"111.90000","1.86375","2349.14941","-0.00004","252.81419"
"112.00000","1.86539","2351.36450","0.00017","253.05258"
"112.10000","1.86707","2353.54834","0.00040","253.28760"
"112.20000","1.86875","2355.83179","0.00046","253.53334"
"112.30000","1.87043","2357.81958","0.00037","253.74727"
"112.40000","1.87210","2360.01221","0.00013","253.98325"
"112.50000","1.87371","2361.98779","-0.00011","254.19585"
"112.60000","1.87539","2364.17358","-0.00027","254.43109"
"112.70000","1.87709","2365.92847","-0.00026","254.61995"
"112.80000","1.87877","2368.32837","-0.00012","254.87822"
"112.90000","1.88037","2369.98096","0.00009","255.05608"
"113.00000","1.88204","2372.11987","0.00031","255.28625"
"113.10000","1.88376","2374.69922","0.00025","255.56384"
"113.20000","1.88545","2376.03760","0.00025","255.70789"
"113.30000","1.88708","2378.52905","-0.00005","255.97601"
"113.40000","1.88868","2380.27905","-0.00008","256.16434"
"113.50000","1.89039","2382.35767","-0.00006","256.38803"
"113.60000","1.89211","2384.67993","-0.00004","256.63797"
"113.70000","1.89377","2386.82983","0.00005","256.86932"
"113.80000","1.89535","2388.89941","0.00010","257.09207"
"113.90000","1.89705","2390.92725","0.00019","257.31030"
"114.00000","1.89877","2393.37402","0.00018","257.57361"
"114.10000","1.90044","2394.98877","0.00008","257.74741"
"114.20000","1.90207","2397.29858","-0.00001","257.99597"
"114.30000","1.90369","2399.38086","-0.00006","258.22006"
"114.40000","1.90543","2401.40186","-0.00003","258.43756"
"114.50000","1.90710","2403.67554","0.00005","258.68225"
"114.60000","1.90876","2405.45752","0.00011","258.87402"
"114.70000","1.91036","2407.16626","0.00013","259.05792"
"114.80000","1.91208","2409.52612","0.00014","259.31189"
"114.90000","1.91377","2411.31689","0.00014","259.50461"
"115.00000","1.91541","2413.97705","0.00002","259.79089"
"115.10000","1.91707","2415.99072","-0.00006","260.00763"
"115.20000","1.91871","2417.45728","-0.00016","260.16544"
"115.30000","1.92040","2420.03979","-0.00017","260.44339"
"115.40000","1.92207","2421.84375","-0.00011","260.63751"
"115.50000","1.92375","2424.18481","-0.00002","260.88947"
"115.60000","1.92538","2425.82959","0.00007","261.06647"
"115.70000","1.92705","2427.90186","0.00013","261.28949"
"115.80000","1.92874","2429.77539","0.00013","261.49112"
"115.90000","1.93042","2431.57324","0.00004","261.68460"
"116.00000","1.93209","2434.06860","-0.00004","261.95316"
"116.10000","1.93371","2435.88306","-0.00011","262.14841"
"116.20000","1.93540","2438.19824","-0.00009","262.39758"
"116.30000","1.93710","2440.31177","0.00000","262.62503"
"116.40000","1.93879","2442.60449","0.00007","262.87177"
"116.50000","1.94037","2444.44189","0.00011","263.06952"
"116.60000","1.94205","2446.48096","0.00014","263.28897"
"116.70000","1.94377","2448.79028","0.00011","263.53748"
"116.80000","1.94544","2450.37573","0.00003","263.70810"
"116.90000","1.94707","2452.43945","-0.00002","263.93021"
"117.00000","1.94869","2454.67529","0.00000","264.17084"
"117.10000","1.95041","2456.79346","0.00003","264.39877"
"117.20000","1.95212","2459.36206","0.00012","264.67520"
"117.30000","1.95377","2460.80273","0.00023","264.83026"
"117.40000","1.95535","2462.80322","0.00028","265.04556"
"117.50000","1.95705","2464.93579","0.00017","265.27505"
"117.60000","1.95878","2467.27246","0.00004","265.52652"
"117.70000","1.96043","2469.31738","-0.00010","265.74661"
"117.80000","1.96205","2471.26733","-0.00016","265.95645"
"117.90000","1.96370","2473.54297","-0.00015","266.20135"
"118.00000","1.96543","2475.32666","-0.00001","266.39331"
"118.10000","1.96709","2477.42090","0.00013","266.61871"
"118.20000","1.96874","2479.43433","0.00021","266.83539"
"118.30000","1.97035","2481.38916","0.00021","267.04575"
"118.40000","1.97208","2483.64722","0.00010","267.28876"
"118.50000","1.97376","2485.68604","-0.00004","267.50818"
"118.60000","1.97542","2487.50098","-0.00015","267.70352"
"118.70000","1.97706","2489.44360","-0.00017","267.91257"
"118.80000","1.97873","2491.96387","-0.00008","268.18381"
"118.90000","1.98043","2493.99146","0.00007","268.40201"
"119.00000","1.98209","2495.74854","0.00020","268.59109"
"119.10000","1.98376","2498.20703","0.00020","268.85568"
"119.20000","1.98538","2499.83203","0.00010","269.03058"
"119.30000","1.98707","2502.44092","-0.00002","269.31134"
"119.40000","1.98875","2504.25562","-0.00013","269.50662"
"119.50000","1.99043","2506.13184","-0.00018","269.70856"
"119.60000","1.99208","2508.40063","-0.00010","269.95273"
"119.70000","1.99370","2510.22070","0.00004","270.14859"
"119.80000","1.99539","2512.47363","0.00013","270.39105"
"119.90000","1.99709","2514.73999","0.00018","270.63495"
"120.00000","1.99877","2516.62134","0.00016","270.83743"
"120.10000","2.00035","2518.43750","0.00009","271.03290"
"120.20000","2.00205","2520.35889","-0.00003","271.23965"
"120.30000","2.00376","2522.77246","-0.00019","271.49942"
"120.40000","2.00544","2524.75879","-0.00012","271.71317"
"120.50000","2.00705","2526.51440","0.00002","271.90213"
"120.60000","2.00869","2528.71948","0.00011","272.13943"
"120.70000","2.01041","2530.62183","0.00012","272.34415"
"120.80000","2.01212","2532.87817","0.00016","272.58698"
"120.90000","2.01376","2534.88330","0.00015","272.80276"
"121.00000","2.01535","2536.57373","0.00016","272.98468"
"121.10000","2.01706","2538.78345","0.00009","273.22250"
"121.20000","2.01878","2541.03589","-0.00005","273.46490"
"121.30000","2.02043","2543.15942","-0.00015","273.69345"
"121.40000","2.02204","2544.95068","-0.00014","273.88623"
"121.50000","2.02371","2547.18237","-0.00001","274.12640"
"121.60000","2.02545","2549.10352","0.00013","274.33313"
"121.70000","2.02710","2551.51245","0.00019","274.59238"
"121.80000","2.02875","2553.37378","0.00015","274.79269"
"121.90000","2.03037","2555.28442","0.00000","274.99832"
"122.00000","2.03210","2557.73071","-0.00013","275.26160"
"122.10000","2.03376","2559.51929","-0.00017","275.45407"
"122.20000","2.03541","2561.61475","-0.00011","275.67960"
"122.30000","2.03704","2563.44287","-0.00005","275.87634"
"122.40000","2.03872","2565.34155","0.00000","276.08066"
"122.50000","2.04041","2567.78223","0.00008","276.34332"
"122.60000","2.04208","2569.96069","0.00013","276.57779"
"122.70000","2.04376","2572.23511","0.00011","276.82254"
"122.80000","2.04538","2574.02148","0.00003","277.01480"
"122.90000","2.04707","2576.08081","-0.00005","277.23642"
"123.00000","2.04875","2578.25415","-0.00009","277.47031"
"123.10000","2.05044","2580.42651","-0.00009","277.70410"
"123.20000","2.05206","2582.38110","-0.00004","277.91446"
"123.30000","2.05372","2584.06128","0.00004","278.09528"
"123.40000","2.05541","2586.40894","0.00008","278.34793"
"123.50000","2.05711","2588.43921","0.00008","278.56644"
"123.60000","2.05877","2590.59253","0.00002","278.79816"
"123.70000","2.06036","2592.31372","-0.00004","278.98340"
"123.80000","2.06206","2594.52612","-0.00010","279.22150"
"123.90000","2.06377","2596.74390","-0.00012","279.46017"
"124.00000","2.06545","2598.55176","-0.00008","279.65472"
"124.10000","2.06704","2600.57031","-0.00003","279.87198"
"124.20000","2.06870","2602.69360","0.00002","280.10049"
"124.30000","2.07043","2604.69116","0.00005","280.31546"
"124.40000","2.07212","2606.91309","0.00003","280.55457"
"124.50000","2.07374","2609.10083","0.00000","280.79001"
"124.60000","2.07535","2610.96387","-0.00008","280.99051"
"124.70000","2.07707","2613.55005","-0.00012","281.26883"
"124.80000","2.07878","2614.93945","-0.00011","281.41837"
"124.90000","2.08041","2617.14014","-0.00007","281.65521"
"125.00000","2.08202","2619.02148","-0.00001","281.85767"
"125.10000","2.08371","2620.66528","0.00001","282.03458"
"125.20000","2.08543","2623.16431","0.00008","282.30353"
"125.30000","2.08709","2625.35205","0.00011","282.53897"
"125.40000","2.08872","2627.04150","0.00006","282.72079"
"125.50000","2.09035","2628.63940","-0.00001","282.89276"
"125.60000","2.09210","2631.03296","-0.00005","283.15036"
"125.70000","2.09377","2633.05078","-0.00003","283.36749"
"125.80000","2.09542","2635.12988","-0.00002","283.59125"
"125.90000","2.09704","2637.04907","0.00001","283.79779"
"126.00000","2.09874","2639.35449","0.00006","284.04590"
"126.10000","2.10043","2641.16821","0.00004","284.24109"
"126.20000","2.10210","2643.42725","-0.00003","284.48422"
"126.30000","2.10376","2645.42725","-0.00010","284.69946"
"126.40000","2.10538","2647.36035","-0.00016","284.90750"
"126.50000","2.10707","2649.41455","-0.00017","285.12857"
"126.60000","2.10876","2651.40308","-0.00010","285.34256"
"126.70000","2.11044","2653.73071","-0.00002","285.59308"
"126.80000","2.11205","2655.47437","0.00000","285.78073"
"126.90000","2.11370","2657.75146","0.00000","286.02579"
"127.00000","2.11541","2659.29907","0.00001","286.19232"
"127.10000","2.11710","2660.90381","-0.00002","286.36502"
"127.20000","2.11875","2662.76855","-0.00007","286.56570"
"127.30000","2.12035","2665.15015","-0.00008","286.82202"
"127.40000","2.12206","2666.80933","0.00000","287.00058"
"127.50000","2.12378","2669.12329","0.00013","287.24960"
"127.60000","2.12545","2671.31934","0.00016","287.48593"
"127.70000","2.12703","2672.81177","0.00016","287.64655"
"127.80000","2.12869","2674.82837","0.00011","287.86359"
"127.90000","2.13043","2676.78418","0.00004","288.07407"
"128.00000","2.13211","2678.77002","-0.00001","288.28778"
"128.10000","2.13373","2680.73950","-0.00004","288.49973"
"128.20000","2.13535","2682.83130","0.00000","288.72485"
"128.30000","2.13708","2685.05127","0.00004","288.96378"
"128.40000","2.13879","2687.30054","0.00009","289.20584"
"128.50000","2.14043","2689.02124","0.00010","289.39102"
"128.60000","2.14203","2690.86719","0.00006","289.58966"
"128.70000","2.14373","2692.95288","0.00002","289.81415"
"128.80000","2.14544","2694.79590","-0.00004","290.01248"
"128.90000","2.14710","2696.67261","-0.00007","290.21445"
"129.00000","2.14873","2698.71069","-0.00006","290.43378"
"129.10000","2.15037","2700.70581","-0.00003","290.64850"
"129.20000","2.15209","2702.64551","0.00000","290.85724"
"129.30000","2.15376","2704.61597","0.00003","291.06931"
"129.40000","2.15541","2706.31860","0.00004","291.25253"
"129.50000","2.15702","2708.31226","0.00002","291.46710"
"129.60000","2.15872","2710.23682","-0.00002","291.67422"
"129.70000","2.16042","2712.34766","-0.00004","291.90140"
"129.80000","2.16207","2714.18872","-0.00003","292.09952"
"129.90000","2.16374","2715.99927","-0.00003","292.29437"
"130.00000","2.16537","2718.03418","0.00003","292.51337"
"130.10000","2.16707","2720.05859","0.00008","292.73123"
"130.20000","2.16875","2721.80811","0.00008","292.91953"
"130.30000","2.17044","2724.08716","0.00005","293.16479"
"130.40000","2.17205","2725.89819","-0.00001","293.35968"
"130.50000","2.17372","2727.67432","-0.00005","293.55084"
"130.60000","2.17542","2729.69824","-0.00008","293.76865"
"130.70000","2.17712","2732.06494","-0.00007","294.02335"
"130.80000","2.17874","2733.36792","-0.00002","294.16357"
"130.90000","2.18036","2735.54834","0.00006","294.39822"
"131.00000","2.18207","2685.15479","0.00010","288.97491"
"131.10000","2.18378","2688.00513","0.00005","289.28165"
"131.20000","2.18544","2689.84595","0.00000","289.47977"
"131.30000","2.18702","2692.29883","-0.00006","289.74374"
"131.40000","2.18871","2695.02197","-0.00010","290.03680"
"131.50000","2.19045","2697.92822","-0.00009","290.34958"
"131.60000","2.19213","2700.50122","-0.00002","290.62650"
"131.70000","2.19371","2703.24170","0.00006","290.92142"
"131.80000","2.19536","2705.88623","0.00012","291.20602"
"131.90000","2.19708","2708.97461","0.00011","291.53839"
"132.00000","2.19877","2711.69800","0.00006","291.83148"
"132.10000","2.20041","2714.23022","-0.00001","292.10400"
"132.20000","2.20201","2716.22778","-0.00010","292.31897"
"132.30000","2.20373","2718.89893","-0.00015","292.60645"
"132.40000","2.20545","2721.68750","-0.00012","292.90652"
"132.50000","2.20709","2724.33105","-0.00004","293.19104"
"132.60000","2.20871","2726.83179","0.00000","293.46017"
"132.70000","2.21037","2729.37476","0.00002","293.73383"
"132.80000","2.21209","2731.48755","0.00002","293.96121"
"132.90000","2.21375","2734.31836","-0.00001","294.26587"
"133.00000","2.21542","2736.29956","-0.00003","294.47910"
"133.10000","2.21705","2738.52197","-0.00005","294.71826"
"133.20000","2.21874","2741.05005","-0.00004","294.99033"
"133.30000","2.22043","2743.31543","0.00001","295.23413"
"133.40000","2.22210","2746.05396","0.00002","295.52884"
"133.50000","2.22373","2748.05225","0.00003","295.74390"
"133.60000","2.22539","2750.44653","0.00008","296.00156"
"133.70000","2.22706","2752.71069","0.00003","296.24524"
"133.80000","2.22875","2755.13257","0.00002","296.50589"
"133.90000","2.23045","2757.60278","0.00001","296.77173"
"134.00000","2.23205","2759.54175","-0.00002","296.98038"
"134.10000","2.23372","2762.01172","0.00000","297.24622"
"134.20000","2.23541","2764.31567","0.00004","297.49417"
"134.30000","2.23710","2766.64111","0.00007","297.74442"
"134.40000","2.23873","2768.75635","0.00008","297.97208"
"134.50000","2.24037","2771.04321","0.00006","298.21817"
"134.60000","2.24207","2773.51904","0.00006","298.48462"
"134.70000","2.24377","2775.61963","0.00004","298.71069"
"134.80000","2.24544","2778.08594","0.00001","298.97610"
"134.90000","2.24702","2780.03442","0.00000","299.18579"
"135.00000","2.24871","2782.54102","-0.00001","299.45557"
"135.10000","2.25044","2784.52026","0.00002","299.66858"
"135.20000","2.25210","2786.89600","0.00006","299.92426"
"135.30000","2.25370","2788.79224","0.00004","300.12833"
"135.40000","2.25536","2791.16821","0.00000","300.38400"
"135.50000","2.25711","2793.90845","-0.00004","300.67892"
"135.60000","2.25877","2795.71973","-0.00005","300.87384"
"135.70000","2.26041","2797.69434","0.00003","301.08636"
"135.80000","2.26202","2799.75049","0.00012","301.30765"
"135.90000","2.26375","2802.22949","0.00013","301.57443"
"136.00000","2.26545","2804.69946","0.00015","301.84024"
"136.10000","2.26709","2807.07153","0.00011","302.09552"
"136.20000","2.26871","2808.56738","-0.00001","302.25650"
"136.30000","2.27040","2811.18628","-0.00011","302.53836"
"136.40000","2.27210","2813.30420","-0.00011","302.76627"
"136.50000","2.27375","2815.25610","-0.00006","302.97635"
"136.60000","2.27541","2817.33228","0.00007","303.19977"
"136.70000","2.27704","2819.64795","0.00023","303.44897"
"136.80000","2.27873","2821.59180","0.00018","303.65817"
"136.90000","2.28043","2823.85229","0.00010","303.90146"
"137.00000","2.28208","2826.01880","0.00002","304.13461"
"137.10000","2.28373","2828.14600","-0.00006","304.36356"
"137.20000","2.28539","2830.22314","-0.00009","304.58710"
"137.30000","2.28707","2832.44653","-0.00004","304.82635"
"137.40000","2.28875","2834.93921","0.00002","305.09464"
"137.50000","2.29044","2836.78320","0.00003","305.29309"
"137.60000","2.29204","2838.81592","0.00005","305.51184"
"137.70000","2.29372","2840.89063","0.00004","305.73511"
"137.80000","2.29542","2843.11328","0.00001","305.97430"
"137.90000","2.29712","2845.46411","-0.00002","306.22733"
"138.00000","2.29871","2847.11816","-0.00003","306.40530"
"138.10000","2.30037","2849.51855","-0.00003","306.66364"
"138.20000","2.30207","2851.24927","0.00001","306.84991"
"138.30000","2.30380","2853.55591","0.00004","307.09814"
"138.40000","2.30543","2855.39697","0.00009","307.29626"
"138.50000","2.30703","2857.29858","0.00009","307.50092"
"138.60000","2.30873","2859.65112","0.00003","307.75412"
"138.70000","2.31045","2861.67896","0.00000","307.97235"
"138.80000","2.31211","2864.09473","-0.00001","308.23233"
"138.90000","2.31370","2865.90747","-0.00004","308.42740"
"139.00000","2.31536","2867.41138","-0.00001","308.58926"
"139.10000","2.31710","2870.15942","0.00004","308.88501"
"139.20000","2.31876","2872.17334","0.00008","309.10175"
"139.30000","2.32041","2874.15405","0.00004","309.31491"
"139.40000","2.32202","2875.84180","0.00000","309.49655"
"139.50000","2.32375","2878.16919","-0.00001","309.74701"
"139.60000","2.32544","2880.23901","-0.00001","309.96976"
"139.70000","2.32708","2882.17578","0.00000","310.17819"
"139.80000","2.32868","2884.17480","-0.00002","310.39334"
"139.90000","2.33039","2886.15576","0.00001","310.60654"
"140.00000","2.33211","2888.65625","0.00004","310.87561"
"140.10000","2.33376","2890.57373","0.00001","311.08197"
"140.20000","2.33539","2892.96997","0.00001","311.33987"
"140.30000","2.33705","2894.72632","0.00012","311.52887"
"140.40000","2.33875","2897.09375","0.00014","311.78366"
"140.50000","2.34045","2899.01563","0.00020","311.99051"
"140.60000","2.34209","2901.09741","0.00006","312.21454"
"140.70000","2.34371","2903.34253","-0.00003","312.45615"
"140.80000","2.34539","2905.34473","0.00003","312.67163"
"140.90000","2.34709","2907.79932","0.00001","312.93579"
"141.00000","2.34877","2909.90918","0.00003","313.16284"
"141.10000","2.35043","2911.16528","0.00008","313.29803"
"141.20000","2.35204","2913.26465","0.00011","313.52396"
"141.30000","2.35372","2915.11426","0.00017","313.72302"
"141.40000","2.35543","2917.75537","0.00022","314.00726"
"141.50000","2.35711","2919.87695","0.00008","314.23557"
"141.60000","2.35869","2921.46875","-0.00001","314.40689"
"141.70000","2.36036","2923.52271","-0.00004","314.62793"
"141.80000","2.36210","2926.00903","-0.00001","314.89551"
"141.90000","2.36378","2927.77417","0.00006","315.08548"
"142.00000","2.36542","2929.90186","0.00006","315.31445"
"142.10000","2.36701","2931.85522","0.00018","315.52469"
"142.20000","2.36873","2933.79028","0.00018","315.73291"
"142.30000","2.37046","2936.17456","0.00012","315.98953"
"142.40000","2.37210","2938.22314","0.00003","316.20999"
"142.50000","2.37368","2940.29810","-0.00007","316.43329"
"142.60000","2.37538","2942.37817","-0.00001","316.65714"
"142.70000","2.37712","2944.36914","0.00000","316.87143"
"142.80000","2.37877","2946.68408","0.00009","317.12054"
"142.90000","2.38039","2948.35864","0.00009","317.30075"
"143.00000","2.38202","2950.44385","0.00011","317.52518"
"143.10000","2.38376","2952.75024","0.00012","317.77338"
"143.20000","2.38545","2954.82983","0.00010","317.99719"
"143.30000","2.38708","2956.50903","-0.00005","318.17792"
"143.40000","2.38869","2958.67065","-0.00006","318.41052"
"143.50000","2.39041","2960.88794","0.00000","318.64917"
"143.60000","2.39211","2962.83203","0.00003","318.85837"
"143.70000","2.39374","2965.09888","0.00006","319.10233"
"143.80000","2.39539","2966.67358","0.00014","319.27182"
"143.90000","2.39704","2969.03906","0.00017","319.52637"
"144.00000","2.39875","2970.84692","0.00017","319.72095"
"144.10000","2.40041","2972.92017","0.00003","319.94406"
"144.20000","2.40208","2974.89380","-0.00001","320.15646"
"144.30000","2.40370","2976.90796","-0.00001","320.37323"
"144.40000","2.40539","2978.98071","0.00001","320.59628"
"144.50000","2.40708","2981.15601","0.00008","320.83041"
"144.60000","2.40876","2983.11523","0.00011","321.04126"
"144.70000","2.41042","2985.23657","0.00021","321.26956"
"144.80000","2.41205","2987.31421","0.00014","321.49313"
"144.90000","2.41375","2989.22510","0.00027","321.69879"
"145.00000","2.41542","2991.16895","0.00010","321.90799"
"145.10000","2.41712","2993.44360","-0.00003","322.15277"
"145.20000","2.41870","2994.98145","-0.00004","322.31830"
"145.30000","2.42038","2997.39014","-0.00007","322.57751"
"145.40000","2.42211","2999.46045","-0.00010","322.80032"
"145.50000","2.42379","3001.73193","0.00007","323.04477"
"145.60000","2.42540","3003.47729","0.00030","323.23260"
"145.70000","2.42702","3005.31396","0.00062","323.43027"
"145.80000","2.42875","3007.66992","0.00047","323.68381"
"145.90000","2.43046","3010.00464","0.00030","323.93506"
"146.00000","2.43210","3011.58936","-0.00002","324.10562"
"146.10000","2.43368","3013.65161","-0.00012","324.32755"
"146.20000","2.43538","3015.75073","-0.00007","324.55347"
"146.30000","2.43711","3017.83716","0.00014","324.77802"
"146.40000","2.43876","3019.73071","0.00029","324.98178"
"146.50000","2.44038","3021.68066","0.00042","325.19165"
